product_id,product_number,product_name,product_width,product_length,product_material,product_color,product_weight,product_packaging_weight,product_manufacturer,product_price,product_release_date
832,f1bdaf4c-0a8b-40ee-bcb4-cc11d6935707,Steel Wool S.o.s,33.37,22.42,sand,Violet,133.4402,5.03,Pixope,179.2,4/22/2013
833,f5902b5f-57de-4ef3-a398-a65393a6651c,"Wine - White, Mosel Gold",51.22,26.57,wood,Mauv,43.8986,5.49,Zooveo,281.53,10/7/2016
834,b8a2861a-1672-4c6f-b80b-adaf2ec3b4b7,"Stock - Chicken, White",3.87,97.01,plastic,Yellow,190.6188,8.21,Edgetag,44.1,12/26/2021
835,b713046f-ed2e-4288-8122-e562a524a591,"Tomatoes - Plum, Canned",16.94,39.18,metal,Khaki,76.721,9.51,Gevee,394.48,11/3/2010
836,64b84e14-e81c-4cbd-8966-ab05d162c357,"Pasta - Penne, Rigate, Dry",29.34,30.88,metal,Teal,112.5209,6.72,Flipbug,652.52,4/10/2000
837,fd925263-f9c9-4c88-a18a-63b916a8e1b7,Coffee - Ristretto Coffee Capsule,19.55,89.83,fabric,Violet,45.6304,6.91,Buzzbean,711.45,5/25/2003
838,0d8afec5-f015-4f52-a5fb-6b5704261700,Grapes - Red,19.74,43.02,fabric,Yellow,39.4693,5.15,Jabberstorm,98.79,2/3/2002
839,1bb0f438-6361-484b-9b6d-8d22b1741e09,Grapes - Red,60.03,88.97,crystal,Crimson,83.1036,5.88,Jabbersphere,119.41,7/25/2013
840,70d5bdbc-c39e-4293-b1fd-e8a85e965087,Rice - Basmati,33.4,86.85,stone,Yellow,108.254,5.11,Kazu,920.55,7/20/2007
841,a35d7770-2382-43cb-b1a7-e4a12204429b,Glove - Cutting,35.74,71.59,glass,Purple,101.9234,5.98,Thoughtstorm,179.91,5/3/2001
842,019d0755-1e89-45a5-8017-5742cb56f429,"Mushroom - Oyster, Fresh",79.36,48.19,stone,Green,20.0327,6.56,Chatterbridge,877.22,2/29/2008
843,02a08815-9da6-47bd-bced-9aac877a199f,Soup Campbells Turkey Veg.,86.94,89.48,marble,Yellow,72.4789,8.2,Twitterwire,547.77,9/29/2005
844,ca33843f-fd1d-4a25-a75e-b47e638ab5c1,Cherries - Fresh,66.53,87.99,marble,Orange,123.5832,9.67,Blogtags,254.13,7/29/2015
845,a222b8de-ef0a-41bc-9fd2-8f6805aa76d2,Tea - Grapefruit Green Tea,92.71,24.03,plastic,Maroon,199.0759,7.69,Blogtags,979.35,1/27/2007
846,c9bfc943-3066-4c16-9ad0-8a7ca073697d,Nantucket Pine Orangebanana,60.28,94.61,marble,Pink,72.7816,7.89,Zoonder,678.92,5/6/2001
847,d72eae09-c9b2-4a21-b3b6-7cf81df033c7,Coffee - Decaffeinato Coffee,61.24,56.53,plastic,Turquoise,150.7172,9.55,Skyvu,904.25,12/10/2020
848,9e9857ad-915e-4517-89bf-1fd264046ea5,"Wine - White, Riesling, Semi - Dry",2.38,83.21,metal,Turquoise,28.722,,Skaboo,21.84,5/7/2009
849,64611bcf-7407-43fe-a3f2-2294dec37caa,Maintenance Removal Charge,88.18,79.23,plastic,Pink,114.2427,5.31,Linklinks,232.74,11/22/2021
850,545e1825-65a7-4f55-9d11-2a0130ba843b,Beer - Moosehead,91.71,67.71,plastic,Purple,21.537,8.2,Nlounge,33.18,6/12/2013
851,d3402e10-6d60-4c00-9fba-67fb0ac69097,Cake - Pancake,76.81,41.06,glass,Yellow,79.9309,7.25,Teklist,197.33,2/10/2010
852,19597599-6504-406c-bd34-d9b8817b63ca,Flavouring - Orange,81.99,32.14,marble,Red,76.2473,,Layo,935.75,9/24/2006
853,b1d2badb-1cb6-4ec0-927b-51bc88d705a0,"Trout - Rainbow, Frozen",30.56,59.49,marble,Green,33.5486,9.73,Blognation,767.84,3/8/2010
854,0307bc20-4d87-4942-8de4-8e9ddf07dc87,Pastrami,31.55,73.05,fabric,Purple,28.4075,9.01,Feedfish,945.96,7/9/2002
855,bc843852-73c7-4c8e-8830-41ceba08d1e6,Bread - Olive Dinner Roll,45.7,51.62,crystal,Maroon,10.6684,7.14,Realfire,732.41,10/26/2010
856,d3bb9adc-d71b-46be-b396-92eef76a3de1,Lettuce - Escarole,51.37,27.7,stone,Purple,86.6583,8.35,Brightdog,369.12,1/23/2005
857,fbf32864-5de8-4eb5-b59a-559515c18912,Five Alive Citrus,14.36,64.22,plastic,Yellow,138.3325,8.27,Rhyloo,652.2,1/3/2005
858,e4386da3-01d1-48db-a25d-14d24f4f3be7,Cheese - Gouda,54.41,90.03,plastic,Goldenrod,94.5514,7.98,Eayo,218.2,5/18/2002
859,f402d374-3ce8-4aa8-a020-34a6edbbcdbb,Soup - French Can Pea,61.72,42.45,glass,Violet,11.808,5.67,Fivespan,23.4,12/19/2018
860,2163495e-f26f-41d4-8489-9b3b9ed1deed,Energy Drink - Franks Pineapple,18.54,43.06,marble,Turquoise,45.3025,6.72,Jabbertype,136.33,7/29/2015
861,3971be39-8b64-4e7b-962a-98c1e30415dd,Mousse - Banana Chocolate,82.88,42.43,marble,Crimson,87.456,8.66,Meembee,256.8,1/6/2012
862,8db5bbec-849b-4b9b-a554-4146b92a840b,Lidsoupcont Rp12dn,91.7,60.44,crystal,Mauv,113.4391,8.68,Lajo,266.27,5/1/2017
863,2db79688-7ec3-4e48-b390-6aac765cbecd,Tuna - Salad Premix,42.57,6.02,marble,Indigo,133.2685,6.32,Demivee,937.65,10/2/2018
864,a48452ae-b673-487e-9339-d33974eab898,Herb Du Provence - Primerba,22.12,43.29,wood,Crimson,29.1149,7.62,Browsebug,181.45,11/26/2022
865,bdaa6c55-f03f-4d91-a0fe-0b9deb46ca33,Mushroom - Portebello,41.61,23.66,metal,Red,48.1978,9.97,Photobug,300.32,7/5/2016
866,2b15772a-71cb-446e-8ce9-77d646ba4fe1,Bay Leaf,64.79,88.18,crystal,Orange,187.5351,9.94,Quire,957.51,12/16/2018
867,dfd52ad7-fc0f-44e5-a52a-66c83fae49d6,Nantucket - Kiwi Berry Cktl.,26.14,80.21,metal,Aquamarine,32.3998,,Dabshots,263.69,7/17/2004
868,5c5ada67-135d-4880-898f-b2d6fa6844eb,Bacardi Mojito,4.02,89.0,plastic,Puce,81.9339,5.61,Skimia,762.13,11/26/2019
869,92e7d640-39b5-4a9b-a6b6-07ee1d21488d,Sterno - Chafing Dish Fuel,11.71,45.0,crystal,Pink,77.1027,9.09,Youopia,174.1,6/9/2007
870,5cca5417-0145-44a6-87fb-186d74fe6a11,"Wine - Red, Mosaic Zweigelt",31.16,59.78,wood,Puce,134.6517,6.21,Fivebridge,531.21,11/15/2013
871,0068cc66-1a6f-4321-8c28-a5909917f576,Glass Clear 7 Oz Xl,48.12,83.29,sand,Indigo,193.6272,5.44,Latz,423.66,1/22/2020
872,e3210524-a6bf-4431-a90a-8c522b6a3f4c,Sauce - Demi Glace,76.51,30.68,glass,Khaki,102.2233,8.97,Zooxo,680.87,8/21/2013
873,d1be0d8f-6795-4a8f-99fb-00348a5ee3fb,Lettuce - California Mix,89.21,25.45,plastic,Yellow,147.9183,8.89,Shuffledrive,737.29,1/17/2016
874,6deda1f2-92b0-4794-b7b9-511ba79ba7bb,Icecream - Dibs,36.78,52.03,wood,Crimson,86.5298,7.25,Twiyo,912.62,6/22/2012
875,a15388d3-bbc9-4c53-80ad-720f4b20daea,Barramundi,80.87,14.77,marble,Blue,32.6771,6.93,Eimbee,769.92,5/22/2020
876,19b1b26b-4e8e-4de5-92e9-861c3eb98384,Cookies Almond Hazelnut,94.2,65.8,marble,Pink,181.1462,8.53,Bluejam,787.85,2/4/2015
877,1a410d8e-d02a-4071-be1b-bab87316213d,"Asparagus - White, Fresh",13.34,48.14,sand,Pink,100.1629,8.06,Wikido,727.37,9/9/2010
878,de99bbc0-df40-4f51-942b-21b691b40557,Muskox - French Rack,7.23,53.1,fabric,Fuscia,103.0147,6.38,Yadel,127.37,3/12/2011
879,9ebfb12d-ede2-4bf1-b950-4bca6a44d065,Rice - Jasmine Sented,66.94,29.58,marble,Green,14.2965,5.79,Twimm,408.56,3/2/2000
880,b1c7f4a3-ad76-4bac-9a26-f46ed99e4b39,Cheese - Cottage Cheese,66.22,42.3,plastic,Goldenrod,91.9553,7.42,Vipe,903.7,4/21/2009
881,546a8149-7745-4a8e-9b28-ed5014692313,Sugar - Icing,97.26,49.43,metal,Violet,113.2758,7.18,Buzzshare,594.64,3/20/2020
882,e2e8071c-f962-4718-ba3f-ed9a50f5dc33,Country Roll,92.73,7.09,sand,Teal,155.5211,9.69,Dabfeed,21.33,12/13/2010
883,43454fa1-819a-4cbb-b1b5-083448ae7228,"Turkey - Whole, Fresh",19.37,17.29,crystal,Khaki,61.0634,8.25,Edgepulse,918.65,8/8/2007
884,176f5b0b-6838-4bf9-82bd-4f1967535185,Beets - Pickled,45.0,22.11,glass,Maroon,65.3706,5.36,Kwimbee,781.72,4/22/2018
885,2c10437e-417e-4f04-8f55-79834c395081,Bacardi Raspberry,1.87,79.01,metal,Turquoise,181.7278,5.53,Babbleopia,911.59,8/23/2001
886,eb251bbc-da63-48fe-b0b9-7e2a0e5de6b6,Salt - Sea,37.64,74.22,crystal,Turquoise,20.8394,5.74,Browseblab,950.97,9/16/2010
887,b8fbe9b5-7b4e-4e0a-9bea-2b2ef9fd43dc,Cheese - Montery Jack,21.87,18.04,plastic,Orange,182.7535,6.88,Cogilith,942.09,12/23/2018
888,51d89c5a-1a7e-4ae6-b4e7-9a7338f83ef6,Juice - Orangina,40.8,48.73,metal,Red,156.7509,5.88,Tambee,72.25,2/14/2003
889,362188d3-c43b-44ca-864b-30cbdb140baa,Wine - Niagara Peninsula Vqa,74.05,58.45,fabric,Yellow,34.0461,6.3,Blogpad,250.83,6/3/2008
890,a44ca7bf-3dff-4928-814f-97d84f5a82ed,Pepper - Roasted Red,4.79,14.26,plastic,Fuscia,101.7045,5.36,Podcat,978.05,8/10/2022
891,8756f492-93a7-4500-8eb1-f6cea6c1d28f,Beans - Fava Fresh,88.83,21.64,marble,Indigo,48.7592,5.57,Realblab,606.61,4/3/2008
892,bf109f4a-0895-4a3e-b803-37a0484da210,"Beef - Rib Roast, Cap On",72.57,19.89,fabric,Violet,34.8634,7.06,Linklinks,554.87,2/25/2019
893,d583f30f-2950-4192-843c-db6a57377306,Wine - Cave Springs Dry Riesling,98.39,54.67,stone,Purple,147.1469,7.53,Buzzdog,144.26,12/26/2019
894,0458ace5-31cb-4370-af83-b3f23027862c,Muffin Hinge - 211n,91.33,39.76,sand,Puce,39.6291,6.97,Zooxo,443.5,1/13/2012
895,27055429-0f2c-4e02-8727-59b103e2be8b,Appetiser - Bought,70.31,93.27,plastic,Indigo,130.9217,9.84,Divanoodle,981.43,12/9/2021
896,7aaaa7b5-5cbb-4cf5-b6b1-c87185a1a81f,Veal - Knuckle,10.72,97.45,fabric,Orange,130.6595,8.73,Vidoo,506.04,9/20/2014
897,4d14d47b-c82e-40ad-bf88-b367ca9aef2c,Soupcontfoam16oz 116con,78.17,10.28,crystal,Violet,37.6984,7.39,Jetwire,744.14,10/3/2021
898,26357c7a-ebc2-4dfe-926e-bc7443a9d665,"Water - Spring Water, 355 Ml",88.65,9.88,crystal,Crimson,199.5297,,Meetz,131.32,2/10/2015
899,53fe15bd-b5bd-4b30-9b3c-926cbf34e0a6,Bar - Sweet And Salty Chocolate,95.25,50.96,sand,Orange,80.6834,9.34,Roodel,99.76,6/9/2014
900,2695dc63-9f89-4ba4-9075-d298c872a431,Salt - Kosher,27.43,16.22,metal,Crimson,98.1284,7.56,LiveZ,365.83,1/30/2000
901,4cc11a31-015b-4e74-b06b-b5862acc8d6a,Mushroom - Morel Frozen,95.19,18.01,plastic,Green,196.7688,5.69,Voonix,888.53,1/13/2007
902,75434edb-c1ac-4599-9402-8f4a8676e5a5,Vodka - Smirnoff,98.7,8.63,fabric,Mauv,38.8399,5.81,Voonder,580.91,9/3/2011
903,6eddb9f8-07b1-4342-af5d-0b8165d5f543,"Red Snapper - Fillet, Skin On",85.82,49.65,sand,Red,106.7315,7.49,Pixope,715.78,12/9/2019
904,038c47c0-edb3-42fe-ac7f-f93845f79fe8,Sprouts - Peppercress,99.78,82.49,fabric,Red,179.6703,9.2,Quinu,562.39,5/25/2013
905,edfbd160-9d6e-4117-af25-0e122cc8c8aa,"Juice - Tomato, 48 Oz",2.27,43.32,sand,Puce,99.9549,9.74,Flipstorm,319.46,8/29/2012
906,85a7755d-4344-4181-a5be-1fc21dbffa27,Coffee - 10oz Cup 92961,86.08,18.58,plastic,Blue,148.9991,6.47,Thoughtbeat,689.66,11/4/2010
907,a5b01ec7-4f75-4eb7-b137-8cef2b417879,Jerusalem Artichoke,50.04,25.62,metal,Violet,33.5272,9.24,Linkbridge,672.16,6/16/2015
908,6400d4cf-11ad-4f3f-a82f-e5183828765c,Potatoes - Idaho 80 Count,40.34,3.83,marble,Crimson,23.9787,8.19,Meevee,862.15,3/21/2009
909,e80ff7e9-b7bb-446e-8b53-f2f37aba7c2d,Carroway Seed,53.9,84.93,marble,Crimson,34.3875,7.47,Buzzster,317.71,9/24/2007
910,70168483-d584-4c1a-8028-49bdea787645,Cranberries - Frozen,85.37,7.92,plastic,Khaki,146.5892,5.57,Kwilith,699.14,11/30/2006
911,8cfb55e2-411d-466e-9166-f3a48be4d58a,Foil Wrap,87.69,28.2,wood,Maroon,19.8509,,Lazzy,672.77,11/20/2006
912,c55cd992-74f4-4336-9c8b-71c59bdc0ebb,Muffin Mix - Blueberry,77.79,71.34,fabric,Goldenrod,23.4787,8.88,Linkbuzz,546.06,11/9/2008
913,20513473-da83-4437-8a57-b84c11804df5,Alize Red Passion,64.19,62.12,metal,Khaki,105.7227,9.5,Topicstorm,961.68,9/4/2020
914,9415b6a3-3a85-4ea0-ac32-45b160142b52,"Wine - White, French Cross",7.69,8.9,fabric,Blue,178.8023,7.36,DabZ,81.84,8/23/2017
915,1ffb8d5f-2c3a-497f-b2d2-5558f504fa29,The Pop Shoppe Pinapple,40.86,86.33,glass,Yellow,192.1661,9.46,Yombu,22.8,8/18/2007
916,65c0771c-8eb5-48bc-a1d8-dd92beedcf31,Soup - Tomato Mush. Florentine,31.94,23.06,wood,Blue,107.5013,8.61,Skajo,51.2,7/3/2015
917,7bec1e16-c47f-4364-b192-cbba4069c598,Ham Black Forest,20.25,87.97,glass,Yellow,120.2177,5.96,Voomm,243.75,8/5/2002
918,931865b4-1d16-449c-8f85-570d9bf1ef8a,Mix - Cocktail Ice Cream,6.57,68.58,metal,Puce,196.4823,8.92,Blogtags,991.82,2/28/2016
919,11fc081a-cef0-478e-8b05-3909379e7c38,Waffle Stix,21.09,97.52,sand,Indigo,47.8091,8.61,Wikido,244.66,1/20/2022
920,1c300175-8d0f-4475-a3b5-09727641dd45,Beef - Top Sirloin,29.98,82.69,glass,Purple,143.6203,9.42,Browsebug,833.2,10/30/2007
921,0da3a291-8aa4-4045-b0ec-096965c15b1a,"Wine - Red, Cabernet Sauvignon",97.49,93.81,marble,Maroon,176.6764,7.49,Wordware,943.91,8/4/2008
922,eaaf64ac-e4d6-4780-a36e-ce36d81fc043,Pear - Prickly,36.63,11.47,marble,Purple,97.904,9.59,Jabberbean,762.78,11/30/2005
923,5c174b7f-b06c-42ee-a4bd-e9e2811cda89,Bandage - Fexible 1x3,41.92,71.49,fabric,Goldenrod,140.6408,6.35,Fanoodle,47.62,11/14/2004
924,e4dcd773-093d-479e-ab3c-eb2a7c84bb20,Mustard - Dijon,33.68,1.35,metal,Aquamarine,95.5381,6.43,Devshare,56.56,3/19/2012
925,1a8aa47d-5045-4046-a53f-2b4d0964b506,"Pork - Butt, Boneless",43.93,35.27,glass,Mauv,89.5654,,Devify,701.01,4/3/2002
926,049f4eed-95bb-4302-b304-7a3769d2ff69,Kohlrabi,6.1,30.52,wood,Purple,143.7293,9.21,Omba,862.19,2/17/2003
927,1ff3917e-6ffd-4ee3-8a18-dc45ffaa482c,"Nut - Pecan, Halves",43.9,70.29,sand,Aquamarine,44.9307,5.46,Oloo,584.48,2/28/2014
928,d9833e06-ab17-43d2-a7ad-ba3ee555bfae,Energy Drink Red Bull,67.88,93.57,plastic,Green,186.7375,6.42,Gevee,679.44,7/12/2002
929,2ac8bba2-dc23-49b2-842b-ed90002e681d,"Fish - Atlantic Salmon, Cold",17.88,20.62,crystal,Fuscia,146.614,7.69,Voolith,82.07,2/16/2010
930,08058536-f8b4-4c1d-95a8-3b0d9b8be1f9,Steampan - Lid For Half Size,74.43,11.75,metal,Teal,168.1522,7.25,Brainbox,675.76,9/10/2009
931,b86ebd91-acca-4feb-8c5e-57cf7b83e59f,Beer - Guiness,71.43,13.56,sand,Khaki,88.0357,9.81,Mymm,943.28,8/17/2002
932,a67fad3f-a2a3-487a-bc0d-1165f4446d51,Soup - Verve - Chipotle Chicken,32.89,38.23,marble,Red,117.1567,7.21,Kwimbee,980.9,9/27/2017
933,19fa9440-98dd-41ac-8cef-977bb56f0315,Pate Pans Yellow,35.5,45.99,wood,Crimson,89.2419,6.45,Teklist,355.51,1/1/2001
934,7f505249-0d19-48e4-a142-09b786350792,Soupfoamcont12oz 112con,60.23,32.34,crystal,Green,34.1631,5.44,Youspan,270.83,2/25/2015
935,280c7acd-f262-4bbb-a316-bb5b2cfc854b,Boogies,21.63,53.49,plastic,Violet,182.1596,5.66,Jaxbean,602.39,9/12/2019
936,3fc18063-6a33-4c31-b6ad-a1709301ba43,Cheese - Brie,72.55,35.58,fabric,Green,162.2296,8.0,Jayo,242.12,5/4/2012
937,4aafa51e-26a1-4683-a62b-acd7fac9ae48,Sping Loaded Cup Dispenser,97.23,44.83,glass,Yellow,142.5983,5.39,Zoovu,793.06,7/12/2010
938,3c530def-86db-467c-b99b-a7b057267f5d,"Water - Mineral, Carbonated",87.07,44.37,plastic,Violet,68.7316,,Yamia,708.91,8/28/2001
939,d531ba9a-a912-4aee-8de5-0ebeab1ef600,Oysters - Smoked,36.13,88.44,marble,Orange,150.4518,8.49,Fivespan,300.25,7/4/2007
940,7a1cdc00-5e0b-445c-8ce5-542cd80089ff,"Arctic Char - Fresh, Whole",31.69,33.17,wood,Maroon,31.4901,7.8,Dabjam,659.58,12/22/2021
941,83a33262-c29d-4a8e-a86e-f5f2ee087883,Lobster - Tail 6 Oz,13.06,62.77,marble,Teal,111.9249,6.44,Myworks,176.51,11/7/2006
942,daf59f20-c481-4e01-8c15-bb6c36e922a3,Rice - Wild,73.8,29.22,sand,Purple,171.6842,5.12,Dabtype,877.1,10/25/2012
943,9d23fe93-6833-4e07-9fd8-ad004bb1b014,Beef - Top Butt Aaa,71.28,77.13,stone,Goldenrod,166.4238,5.67,Jaxnation,956.94,11/28/2007
944,1cb0d859-e25f-429d-9f30-ee1944e0fa34,"Bread - Rolls, Corn",92.58,86.52,glass,Pink,64.7211,9.14,Pixonyx,639.07,11/20/2021
945,4b72acae-e78e-44b8-9539-0e864ce00c30,Appetizer - Mango Chevre,4.21,88.7,fabric,Crimson,64.8151,5.36,Youtags,930.79,2/3/2015
946,72f06bb3-4f31-4811-a68b-f066a8b919ec,Sauce - Alfredo,70.42,28.29,wood,Maroon,110.1128,6.45,Kwideo,769.99,12/9/2008
947,19248105-3ca4-4122-8fd3-6f6d750d1060,Bagelers,62.03,88.16,crystal,Fuscia,23.7828,9.61,Youspan,528.84,11/11/2021
948,fab2eef7-ddd8-4645-8c96-181af81dc6bd,Sausage - Chorizo,69.17,10.82,fabric,Violet,175.1906,8.05,Livetube,67.43,3/5/2013
949,3e29f09f-66b5-436e-b89c-1250a46ef27d,Juice - Orange,79.71,60.24,glass,Aquamarine,112.5357,7.03,Geba,683.91,9/6/2009
950,c624e64f-bfe1-400f-981a-957c7f8b5b9d,"Pasta - Gnocchi, Potato",22.64,44.69,sand,Teal,93.8955,8.54,Oyondu,997.48,4/5/2019
951,aba150ca-6bf8-47f9-8a36-60d26a2d9e3a,Bread - Bistro White,15.89,99.64,plastic,Puce,23.103,6.26,Zoomlounge,473.7,11/6/2001
952,e606fc3c-4dd7-452a-8a5e-33ae8db19975,Beef - Short Loin,21.27,2.69,fabric,Purple,157.0633,5.5,Zoombox,373.85,4/22/2000
953,bf50f941-4a50-4cb2-b094-7cee03b6b196,Carroway Seed,88.9,53.28,sand,Aquamarine,28.6837,8.83,Meeveo,86.33,12/15/2016
954,8c635ea3-0527-4728-99ee-7847ae2424c4,Flower - Commercial Spider,63.44,72.28,glass,Khaki,59.6873,5.13,Pixope,65.32,6/26/2002
955,2702e9e3-df68-4e98-94de-823d68c667a7,Pie Filling - Apple,94.97,92.91,wood,Crimson,73.258,7.36,Fanoodle,669.86,7/31/2013
956,2aa097fa-4597-4dc8-afd5-844c8cb53f70,"Cod - Salted, Boneless",92.36,1.27,crystal,Puce,94.416,6.31,Quire,661.84,11/15/2015
957,8237628b-0524-4dc6-a1ae-e134765694f8,Monkfish Fresh - Skin Off,16.45,23.48,plastic,Fuscia,66.2767,7.89,Plajo,247.92,4/8/2012
958,1819ed43-95c2-4175-b2d8-a7a443ed0b77,Beef - Eye Of Round,18.77,79.74,stone,Maroon,62.6873,5.17,Jayo,582.3,4/24/2002
959,22ce6d3c-5565-4942-b4ff-4b597ef4d90f,Lychee,7.87,3.94,stone,Purple,138.4272,9.03,Lajo,281.17,1/27/2009
960,fb0ccedc-db82-4d97-9aea-eeb40b3f7f5a,"Nut - Pine Nuts, Whole",84.12,21.05,wood,Orange,189.1218,8.61,Yombu,902.35,6/26/2002
961,2a29351a-cb93-4785-ad8e-a62a0fac6db9,Quinoa,56.44,41.15,metal,Blue,172.4518,7.98,Skinder,332.42,6/1/2014
962,14e48384-1b9b-4308-aed2-fb0b8caf9693,Praline Paste,41.27,75.07,sand,Turquoise,145.1953,5.94,Vipe,495.02,5/17/2012
963,e2780aeb-c3b3-458e-bb77-9e2403fe25f0,Flour - Rye,23.98,18.73,fabric,Puce,126.0264,5.79,Bluejam,996.96,7/21/2017
964,0e4d4503-329d-4e43-9146-1fc60afeaed3,Capers - Pickled,63.18,86.12,marble,Teal,63.8595,5.8,Youopia,379.45,10/19/2017
965,a0b18540-76d2-4523-899c-d45196edc4dd,Wine - Barossa Valley Estate,5.19,6.17,marble,Teal,98.5735,5.6,Skiptube,647.06,10/6/2015
966,6bf22e65-c799-4a8a-9a88-9595ff098118,Dragon Fruit,89.28,24.81,glass,Yellow,131.7103,8.59,Talane,668.07,4/23/2018
967,34a2aed3-1b05-4e6c-8e05-a2fe89cbcdcd,Beer - Original Organic Lager,48.09,34.56,glass,Purple,169.1113,7.57,Gabtune,562.89,8/15/2004
968,abafd144-5c2d-4ad4-922f-f782f399f578,Pear - Packum,89.86,40.92,plastic,Pink,16.2037,5.0,Flashset,42.19,2/18/2001
969,3ea07d2c-0f78-4198-9403-0ad95dc3f7df,"Wine - Cahors Ac 2000, Clos",77.65,97.34,wood,Purple,163.9745,6.54,Dynabox,693.51,4/27/2001
970,3e56e715-038c-4cac-b610-3583b11070d9,Soho Lychee Liqueur,39.46,71.83,metal,Aquamarine,32.9071,8.65,Dynava,293.73,7/1/2009
971,03e73682-de08-4996-80de-4c744320efed,Pear - Halves,85.99,1.53,glass,Puce,180.3764,8.25,Oba,289.94,10/24/2008
972,dc27ed81-de46-435f-b8dc-c99a9a422902,French Kiss Vanilla,61.97,78.71,metal,Violet,134.1454,8.52,Blogpad,773.89,2/2/2012
973,6424c047-c26c-4a1b-9849-b6da08434b2a,Nantucket Pine Orangebanana,71.4,54.45,metal,Goldenrod,63.6548,8.44,Bubbletube,306.33,3/2/2022
974,2b64ee41-0bf7-4162-81c2-6db7bca029ab,Cream - 10%,29.53,3.4,metal,Purple,24.8236,9.8,Cogidoo,43.83,2/24/2019
975,e25d4236-b49b-4c02-abd5-b4984f687eaa,Flour - Whole Wheat,49.24,72.98,plastic,Purple,150.3348,9.56,Browsezoom,488.38,12/9/2003
976,835420a8-60d2-4db2-897e-8addd17c9473,Chicken Breast Wing On,64.54,18.32,sand,Red,166.392,,Dablist,838.2,12/28/2009
977,7f856160-87dc-402f-ba29-095e7470128a,"Mop Head - Cotton, 24 Oz",42.22,19.2,stone,Violet,144.3878,8.55,Dabfeed,240.65,7/7/2009
978,0bbe4df2-b8f0-44bd-becb-d08e12458596,Shrimp - Prawn,46.32,58.3,wood,Khaki,145.3586,7.83,Brainsphere,425.39,4/8/2019
979,4b253dda-d986-4e20-9bcd-7b2c4917a9bc,Bar - Granola Trail Mix Fruit Nut,30.51,56.21,plastic,Crimson,193.3737,9.68,Quatz,736.22,11/24/2011
980,f04118fe-7a08-42dd-ae59-2715a3914816,Sloe Gin - Mcguinness,27.08,80.6,crystal,Aquamarine,11.3343,,Skidoo,337.06,1/22/2010
981,7555b577-d9e0-4c1f-9853-f4cc35bb0fe1,"Chicken - Diced, Cooked",89.15,69.37,sand,Khaki,79.9846,8.33,Rhyloo,477.63,5/16/2011
982,c5a0e2a3-c277-4ff0-91c1-4aa965f56940,Ham - Black Forest,25.91,39.67,stone,Green,73.0046,6.05,Aimbo,535.02,8/13/2021
983,13c89dc5-950d-4d8c-b49f-e7261decef44,Soup - Campbells Tomato Ravioli,61.18,26.11,glass,Fuscia,105.0474,8.19,Quamba,645.78,6/16/2015
984,0fe0e0a9-1dee-4f52-99aa-c807d70f1f97,"Seedlings - Mix, Organic",95.06,65.55,plastic,Green,124.6229,6.75,Brainbox,622.12,4/19/2006
985,28929644-cff5-4d8f-99e1-299bd0b44d38,Table Cloth 62x114 Colour,56.83,57.77,stone,Red,10.2294,8.77,Jabbersphere,544.28,6/25/2004
986,4eccda85-95eb-49b7-b1e7-abd76e7136ad,Pastry - Chocolate Marble Tea,58.57,90.98,stone,Red,120.2168,8.77,Bubbletube,298.32,10/17/2015
987,c7ed2977-6ebf-4728-ac50-c84b4c0afd25,Pork - Backfat,34.0,85.39,metal,Green,142.5573,5.91,Pixoboo,518.42,2/15/2004
988,18cfb6ed-df45-46b9-a659-45a06a19e788,"Salmon - Smoked, Sliced",48.7,36.64,metal,Orange,123.0897,6.78,Dynava,319.4,9/12/2009
989,343a4883-8380-4daf-91c7-3daa7385ad51,Venison - Ground,47.63,27.13,plastic,Teal,184.5974,9.63,Mycat,890.13,4/8/2016
990,28a105d2-3d6b-4be8-9dfc-1971ca4dc62b,Nestea - Iced Tea,25.09,92.27,glass,Maroon,170.4915,5.73,Ooba,687.04,1/20/2015
991,afd84bc8-a7fe-4dab-bb03-5e66002b254c,Lime Cordial - Roses,12.75,52.94,stone,Maroon,158.3197,6.37,Devify,417.73,5/18/2022
992,8e4233cd-38fe-4890-a235-03e5e7a8f21a,Wine - Balbach Riverside,75.45,91.16,plastic,Blue,96.8994,7.53,Brainbox,598.61,2/5/2005
993,dfa7ca94-9eaa-4b61-a9f0-7250701b86c7,"Mushroom - Shitake, Fresh",80.87,87.15,marble,Red,23.5837,9.8,Babblestorm,634.66,8/18/2022
994,8d252ff8-b6fc-4637-9319-d21e156e8eef,Raisin - Golden,1.7,27.99,glass,Pink,149.391,5.19,Kayveo,540.28,10/31/2020
995,ee9f7219-de7f-4736-b8cf-37b2e3002e85,"Pork - Butt, Boneless",17.69,39.59,crystal,Crimson,153.9134,6.1,Eadel,961.47,4/29/2000
996,ee257b38-fe8b-4587-baeb-2949a11313e1,Creme De Banane - Marie,50.16,72.15,crystal,Orange,182.4936,6.5,Mydo,918.28,1/5/2018
997,72be389b-ed31-473b-bbb5-a065f660b058,Kohlrabi,76.89,83.14,crystal,Blue,93.5955,5.19,Aivee,564.07,5/22/2002
998,e53daa1f-7568-455b-a089-d436fa9482fe,"Wine - White, Pinot Grigio",16.71,22.61,marble,Green,102.7572,6.18,Skibox,93.89,7/20/2022
